"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"905","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
"
"906","8","300","50","community","species","species_4","PLN","BIC","0.17","0.623123","0.567300959065642","0.003","0","0","0","17.912392616272"
"907","8","300","50","community","species","species_4","ZIPLN","BIC","0.12","0.684742","0.650109863232807","0.006","0.14","0.632","0.229","7.15897703170776"
"908","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
"
"909","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
"
"910","11","300","50","community","species","species_4","PLN","BIC","0.16","0.523769","0.44174690049886","0","0",NA,"0","21.0740678310394"
"911","11","300","50","community","species","species_4","ZIPLN","BIC","0.1","0.634429","0.583381689769038","0.004","0.059","0.556","0.106","4.43414044380188"
"912","12","300","50","community","species","species_4","PLN","BIC","0.19","0.5915785","0.513042468989897","0.006","0.031","0.3","0.056","22.3979063034058"
"913","12","300","50","community","species","species_4","ZIPLN","BIC","0.13","0.5819625","0.676586695849717","0.028","0.133","0.295","0.183","7.8472638130188"
"914","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
"
