"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"88","14","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.08","0.7165695","0.645959851327944","0","0.091","1","0.167","39.9739220142365"
"89","15","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.1","0.762818","0.563761830950652","0","0",NA,"0","2.76690077781677"
"90","15","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.07","0.7265755","0.612348679483196","0","0.333","1","0.5","44.7730264663696"
"91","16","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.07","0.770653","0.545675717896087","0","0.333","1","0.5","3.13392543792725"
"92","16","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.1","0.747203","0.70362871668928","0.022","0.5","0.429","0.462","41.617627620697"
"93","17","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.1","0.702512","0.534162785332098","0","0",NA,"0","2.02392220497131"
"94","17","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.06","0.7146275","0.620167795320068","0.017","0.615","0.727","0.667","28.4554250240326"
"95","18","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.08","0.8224375","0.539579037293398","0","0",NA,"0","1.64398407936096"
"96","18","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.05","0.8085","0.611114205510794","0.11","0.625","0.2","0.303","28.7495093345642"
"97","19","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.09","0.7719","0.588931376330368","0","0",NA,"0","3.00604605674744"
"98","19","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.07","0.74675","0.64062794407405","0.011","0.3","0.6","0.4","29.2409646511078"
"99","20","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.05","0.624749","0.502865657714193","0.011","0.5","0.6","0.545","1.64659118652344"
"100","20","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.06","0.524685","0.621467231451308","0","0.167","1","0.286","31.4680359363556"
"101","21","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.08","0.8239185","0.524780905300894","0","0",NA,"0","3.15651202201843"
"102","21","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.06","0.873233","0.616448195579437","0.006","0.556","0.833","0.667","29.3876068592072"
"103","22","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.09","0.76235","0.553116291171407","0","0",NA,"0","2.84188032150269"
"104","22","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.07","0.7312","0.599087344238869","0.022","0.5","0.556","0.526","31.5209274291992"
"105","23","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.08","0.7734","0.536801620734226","0","0.2","1","0.333","2.05828762054443"
"106","23","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.1","0.6883","0.701449188758449","0","0.2","1","0.333","26.7243845462799"
"107","24","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.1","0.6432","0.576314391410283","0","0",NA,"0","1.68510937690735"
"108","24","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.06","0.74665","0.64746466545517","0.033","0.4","0.4","0.4","29.1812627315521"
"109","25","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.09","0.768294","0.559873639905755","0","0",NA,"0","1.64859652519226"
"110","25","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.06","0.779602","0.613778611745398","0.006","0.556","0.833","0.667","28.4405989646912"
"111","26","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.1","0.7530855","0.563876837402935","0.023","0.385","0.556","0.455","1.56203484535217"
"112","26","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.07","0.6788995","0.626962909719412","0.034","0.538","0.538","0.538","27.9130754470825"
"113","27","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.05","0.8139","0.516706028102336","0","0.4","1","0.571","1.92165493965149"
"114","27","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.04","0.7442","0.604959421996045","0.027","0.6","0.375","0.462","28.9030060768127"
"115","28","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.09","0.8035","0.546222665602063","0","0",NA,"0","1.85581111907959"
"116","28","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.06","0.7002","0.609591830542535","0.017","0.7","0.7","0.7","28.4910137653351"
"117","29","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.04","0.89375","0.507160525511246","0","0",NA,"0","1.71660327911377"
"118","29","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.03","0.9045","0.601186836544407","0","0",NA,"0","32.2201321125031"
"119","30","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.07","0.6197335","0.560240817931363","0","0.167","1","0.286","1.68458962440491"
"120","30","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.09","0.662719","0.718007883587546","0","0.333","1","0.5","26.5112521648407"
"121","1","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.12","0.6105785","0.425423982497736","0","0",NA,"0","4.04598879814148"
"122","1","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.23","0.6005545","0.643561712254543","0","0",NA,"0","29.1562876701355"
"123","2","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.14","0.6512865","0.422626941390552","0","0",NA,"0","3.75436043739319"
"124","2","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.24","0.596075","0.656985315410617","0","0",NA,"0","26.9234974384308"
"125","3","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.09","0.6540815","0.411979714742183","0","0",NA,"0","3.08928036689758"
"126","3","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.16","0.6841275","0.618288774003558","0","0",NA,"0","19.1012356281281"
"127","4","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.08","0.3882","0.409614510489981","0","0",NA,"0","4.65004682540894"
"128","4","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.18","0.3749","0.610148911680464","0","0",NA,"0","26.8033170700073"
"129","5","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.09","0.7876","0.403752230614459","0","0",NA,"0","4.08336853981018"
"130","5","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.17","0.6693","0.598799141154706","0","0.2","1","0.333","26.7957010269165"
"131","6","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.506712","0.432253361752656","0","0",NA,"0","2.41512751579285"
"132","6","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.23","0.4386685","0.659660035811313","0","0",NA,"0","18.8421685695648"
"133","7","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.7490625","0.425428681169349","0","0",NA,"0","2.63460898399353"
"134","7","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.24","0.782","0.632429556380666","0","0",NA,"0","19.6178553104401"
"135","8","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.04","0.5135","0.367974461730417","0","0",NA,"0","5.56410670280457"
"136","8","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.12","0.336","0.531600688927112","0","0",NA,"0","26.224146604538"
"137","9","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.69875","0.413502518103895","0","0",NA,"0","2.50196242332458"
"138","9","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.26","0.59925","0.643136580949629","0","0",NA,"0","26.0947265625"
"139","10","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.6137","0.442030271097127","0","0",NA,"0","3.6918158531189"
"140","10","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.17","0.5014","0.661249377031456","0","0",NA,"0","30.193425655365"
"141","11","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.679789","0.410476738912054","0","0",NA,"0","4.21151423454285"
"142","11","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.19","0.675323","0.610992418870406","0","0",NA,"0","25.8934073448181"
"143","12","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.447102","0.403638651990413","0","0",NA,"0","2.76624989509583"
"144","12","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.17","0.3897575","0.605273361826677","0","0",NA,"0","18.5056524276733"
"145","13","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.12","0.545","0.429800057885972","0","0",NA,"0","2.80403327941895"
"146","13","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.22","0.7166","0.660637270695381","0","0",NA,"0","19.0301465988159"
