"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"168","24","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.08","0.724345","0.575189015119342","0","0",NA,"0","30.3300607204437"
"169","25","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.5684","0.382556053783957","0","0",NA,"0","4.61212372779846"
"170","25","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.11","0.6809","0.580231558565813","0","0",NA,"0","23.614935874939"
"171","26","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.12","0.58745","0.406212745133544","0","0",NA,"0","4.04836845397949"
"172","26","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.13","0.6776","0.618649604175274","0","0",NA,"0","20.8624358177185"
"173","27","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.15","0.6295615","0.423543332447437","0","0",NA,"0","3.72971606254578"
"174","27","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.13","0.7457275","0.656127339300876","0","0",NA,"0","27.9545910358429"
"175","28","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.14","0.4754705","0.416838376932725","0","0",NA,"0","2.6064076423645"
"176","28","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.13","0.73618","0.626555541465198","0","0",NA,"0","20.3397271633148"
"177","29","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.15","0.58625","0.406966957121896","0","0",NA,"0","4.01255321502686"
"178","29","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.14","0.7193","0.626791311465394","0","0",NA,"0","27.2670669555664"
"179","30","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.453375","0.38361193326868","0","0",NA,"0","4.39298319816589"
"180","30","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.1","0.6475625","0.599560096659302","0","0",NA,"0","19.577431678772"
"181","1","300","20","community","sites","sites_1","PLN","BIC","0.07","0.800879","0.703657149400759","0.011","0.455","0.714","0.556","2.75240755081177"
"182","1","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.7838015","0.746564382082539","0.006","0.545","0.857","0.667","34.7134668827057"
"183","2","300","20","community","sites","sites_1","PLN","BIC","0.06","0.7287705","0.60519428255271","0.074","0.8","0.48","0.6","2.79137873649597"
